ts0,ts1,bcr1,bcr2,bcr3
1647400000.0,31315,0.016,1.453,0.0
1647400000.0,31362,0.016,1.352,0.0
1647400000.0,31409,0.016,1.445,0.0
1647400000.0,31519,0.016,1.533,0.0
1647400000.0,31568,0.016,1.38,0.0
1647400000.0,31615,0.016,1.418,0.0
1647400000.0,31662,0.016,0.969,0.0
1647400000.0,31708,0.016,1.477,0.0
1647400000.0,31755,0.016,1.401,0.0
1647400000.0,31803,0.016,1.36,0.0
1647400000.0,31850,0.016,1.453,0.0
1647400000.0,31896,0.016,1.45,0.0
1647400000.0,31943,0.016,1.267,0.0
1647400000.0,31990,0.015,1.383,0.0
1647400000.0,32037,0.016,1.218,0.0
1647400000.0,32084,0.016,1.495,0.0
1647400000.0,32189,0.016,0.975,0.0
1647400000.0,32236,0.016,1.531,0.0
1647400000.0,32283,0.017,0.938,0.0
1647400000.0,32330,0.016,1.476,0.0
1647400000.0,32377,0.016,1.495,0.0
1647400000.0,32424,0.016,1.539,0.0
1647400000.0,32535,0.016,1.547,0.0
1647400000.0,32582,0.015,1.52,0.0
1647400000.0,32629,0.016,1.37,0.0
1647400000.0,32675,0.016,1.48,0.0
1647400000.0,32722,0.016,1.415,0.0
1647400000.0,32769,0.017,1.435,0.0
1647400000.0,32816,0.016,1.486,0.0
1647400000.0,32937,0.016,1.339,0.0
1647400000.0,32984,0.016,1.426,0.0
1647400000.0,33031,0.016,1.546,0.0
1647400000.0,33080,0.016,2.036,0.0
1647400000.0,33128,0.016,1.555,0.0
1647400000.0,33175,0.016,1.529,0.0
1647400000.0,33271,0.016,1.54,0.0
1647400000.0,33317,0.016,1.443,0.0
1647400000.0,33364,0.016,1.465,0.0
1647400000.0,33411,0.016,1.438,0.0
1647400000.0,33458,0.016,1.476,0.0
1647400000.0,33505,0.016,1.551,0.0
1647400000.0,33606,0.016,1.396,0.0
1647400000.0,33653,0.016,1.542,0.0
1647400000.0,33700,0.016,1.514,0.0
1647400000.0,33747,0.016,1.386,0.0
1647400000.0,33794,0.016,1.411,0.0
1647400000.0,33841,0.016,1.441,0.0
1647400000.0,33888,0.016,1.516,0.0
1647400000.0,34004,0.017,1.302,0.0
1647400000.0,34051,0.015,1.435,0.0
1647400000.0,34098,0.016,1.535,0.0
1647400000.0,34145,0.016,1.398,0.0
1647400000.0,34193,0.016,1.545,0.0
1647400000.0,34240,0.016,1.555,0.0
1647400000.0,34294,0.016,1.53,0.0
1647400000.0,34341,0.016,1.376,0.0
1647400000.0,34388,0.016,1.423,0.0
1647400000.0,34435,0.016,1.524,0.0
1647400000.0,34482,0.016,1.445,0.0
1647400000.0,34528,0.015,1.512,0.0
1647400000.0,34575,0.016,1.517,0.0
1647400000.0,34661,0.016,1.447,0.0
1647400000.0,34708,0.016,1.518,0.0
1647400000.0,34755,0.016,1.536,0.0
1647400000.0,34803,0.015,1.835,0.0
1647400000.0,34852,0.016,1.851,0.0
1647400000.0,34900,0.016,1.814,0.0
1647400000.0,34948,0.016,1.744,0.0
1647400000.0,34998,0.017,1.803,0.0
1647400000.0,35046,0.016,1.739,0.0
1647400000.0,35098,0.016,1.851,0.0
1647400000.0,35147,0.016,1.18,0.0
1647400000.0,35195,0.016,1.832,0.0
1647400000.0,35269,0.015,2.368,0.0
1647400000.0,35318,0.016,2.143,0.0
1647400000.0,35366,0.016,1.9,0.0
1647400000.0,35432,0.017,1.912,0.0
1647400000.0,35480,0.016,1.914,0.0
1647400000.0,35538,0.016,1.806,0.0
1647400000.0,35586,0.016,1.687,0.0
1647400000.0,35674,0.016,1.948,0.0
1647400000.0,35752,0.016,1.942,0.0
1647400000.0,35849,0.016,2.578,0.0
1647400000.0,35898,0.016,1.958,0.0
1647400000.0,35946,0.016,1.825,0.0
1647400000.0,36014,0.016,1.942,0.0
1647400000.0,36063,0.016,1.945,0.0
1647400000.0,36111,0.016,1.812,0.0
1647400000.0,36194,0.016,1.973,0.0
1647400000.0,36273,0.016,1.318,0.0
1647400000.0,36327,0.016,1.861,0.0
1647400000.0,36387,0.016,1.895,0.0
1647400000.0,36437,0.016,1.923,0.0
1647400000.0,36491,0.016,1.839,0.0
1647400000.0,36539,0.016,2.644,0.0
1647400000.0,36587,0.017,1.89,0.0
1647400000.0,36636,0.016,1.893,0.0
1647400000.0,36684,0.016,1.966,0.0
1647400000.0,36773,0.017,1.976,0.0
1647400000.0,36865,0.016,1.895,0.0
1647400000.0,36914,0.016,1.931,0.0
1647400000.0,36962,0.016,1.183,0.0
1647400000.0,37013,0.017,1.802,0.0
1647400000.0,37061,0.016,1.756,0.0
1647400000.0,37110,0.016,2.611,0.0
1647400000.0,37158,0.016,1.344,0.0
1647400000.0,37212,0.017,1.972,0.0
1647400000.0,37278,0.016,2.182,0.0
1647400000.0,37345,0.016,1.941,0.0
1647400000.0,37398,0.016,1.961,0.0
1647400000.0,37468,0.017,2.116,0.0
1647400000.0,37532,0.016,1.865,0.0
1647400000.0,37599,0.016,1.82,0.0
1647400000.0,37647,0.017,1.832,0.0
1647400000.0,37695,0.016,1.985,0.0
1647400000.0,37763,0.017,1.868,0.0
1647400000.0,37837,0.016,2.055,0.0
1647400000.0,37890,0.017,1.796,0.0
1647400000.0,37940,0.016,1.838,0.0
1647400000.0,37991,0.016,1.984,0.0
1647400000.0,38060,0.015,2.299,0.0
1647400000.0,38108,0.016,1.916,0.0
1647400000.0,38158,0.016,1.985,0.0
1647400000.0,38207,0.017,2.225,0.0
1647400000.0,38255,0.016,1.966,0.0
1647400000.0,38321,0.016,1.735,0.0
1647400000.0,38380,0.016,1.888,0.0
1647400000.0,38440,0.016,1.838,0.0
1647400000.0,38544,0.016,1.929,0.0
1647400000.0,38592,0.016,2.593,0.0
1647400000.0,38652,0.017,1.88,0.0
1647400000.0,38702,0.017,1.883,0.0
1647400000.0,38751,0.016,1.336,0.0
1647400000.0,38815,0.016,1.943,0.0
1647400000.0,38864,0.016,1.857,0.0
1647400000.0,38931,0.016,1.959,0.0
1647400000.0,38996,0.015,1.837,0.0
1647400000.0,39045,0.015,1.999,0.0
1647400000.0,39094,0.017,1.923,0.0
1647400000.0,39147,0.016,2.218,0.0
1647400000.0,39196,0.017,1.995,0.0
1647400000.0,39244,0.016,1.989,0.0
1647400000.0,39314,0.016,2.376,0.0
1647400000.0,39369,0.016,1.94,0.0
1647400000.0,39472,0.016,1.978,0.0
1647400000.0,39529,0.016,1.983,0.0
1647400000.0,39578,0.016,1.868,0.0
1647400000.0,39637,0.016,2.021,0.0
1647400000.0,39708,0.016,1.733,0.0
1647400000.0,39757,0.017,1.734,0.0
1647400000.0,39806,0.016,1.973,0.0
1647400000.0,39858,0.017,2.027,0.0
1647400000.0,39908,0.016,1.963,0.0
1647400000.0,40006,0.016,2.018,0.0
1647400000.0,40055,0.016,1.954,0.0
1647400000.0,40114,0.016,1.941,0.0
1647400000.0,40175,0.016,1.996,0.0
1647400000.0,40223,0.016,1.973,0.0
1647400000.0,40272,0.017,1.909,0.0
1647400000.0,40333,0.016,1.894,0.0
1647400000.0,40387,0.016,1.955,0.0
1647400000.0,40463,0.016,2.005,0.0
1647400000.0,40560,0.016,1.26,0.0
1647400000.0,40624,0.016,2.012,0.0
1647400000.0,40676,0.016,2.035,0.0
1647400000.0,40730,0.016,2.453,0.0
1647400000.0,40789,0.016,1.867,0.0
1647400000.0,40844,0.015,1.988,0.0
1647400000.0,40892,0.016,1.293,0.0
1647400000.0,40945,0.016,1.99,0.0
1647400000.0,40994,0.016,1.982,0.0
1647400000.0,41061,0.016,2.002,0.0
1647400000.0,41114,0.016,1.873,0.0
1647400000.0,41167,0.017,1.99,0.0
1647400000.0,41231,0.016,2.02,0.0
1647400000.0,41308,0.016,1.879,0.0
1647400000.0,41357,0.017,1.789,0.0
1647400000.0,41425,0.016,1.975,0.0
1647400000.0,41510,0.016,1.889,0.0
1647400000.0,41570,0.016,1.828,0.0
1647400000.0,41619,0.017,1.996,0.0
1647400000.0,41668,0.016,1.876,0.0
1647400000.0,41740,0.016,1.64,0.0
1647400000.0,41788,0.016,1.855,0.0
1647400000.0,41858,0.015,1.855,0.0
1647400000.0,41908,0.016,1.882,0.0
1647400000.0,41965,0.016,1.959,0.0
1647400000.0,42016,0.016,1.951,0.0
1647400000.0,42105,0.016,1.882,0.0
1647400000.0,42155,0.016,2.203,0.0
1647400000.0,42211,0.016,1.986,0.0
1647400000.0,42259,0.016,1.828,0.0
1647400000.0,42308,0.016,1.906,0.0
1647400000.0,42380,0.017,1.935,0.0
1647400000.0,42503,0.015,1.881,0.0
1647400000.0,42551,0.016,1.856,0.0
1647400000.0,42599,0.016,1.917,0.0
1647400000.0,42647,0.016,1.999,0.0
1647400000.0,42696,0.017,1.861,0.0
1647400000.0,42744,0.016,1.845,0.0
1647400000.0,42792,0.016,1.829,0.0
1647400000.0,42842,0.016,2.054,0.0
1647400000.0,42890,0.016,2.474,0.0
1647400000.0,42939,0.016,1.888,0.0
1647400000.0,42989,0.016,2.493,0.0
1647400000.0,43037,0.017,1.817,0.0
1647400000.0,43085,0.016,1.34,0.0
1647400000.0,43134,0.016,1.929,0.0
1647400000.0,43182,0.016,1.825,0.0
1647400000.0,43230,0.016,1.923,0.0
1647400000.0,43280,0.016,1.825,0.0
1647400000.0,43328,0.017,2.005,0.0
1647400000.0,43377,0.016,1.873,0.0
1647400000.0,43426,0.017,2.308,0.0
1647400000.0,43475,0.016,1.953,0.0
1647400000.0,43523,0.016,2.585,0.0
1647400000.0,43573,0.016,1.905,0.0
1647400000.0,43621,0.016,2.007,0.0
1647400000.0,43670,0.016,1.889,0.0
1647400000.0,43718,0.017,2.113,0.0
1647400000.0,43766,0.016,1.999,0.0
1647400000.0,43815,0.016,1.999,0.0
1647400000.0,43865,0.016,2.024,0.0
1647400000.0,43913,0.016,1.953,0.0
1647400000.0,43961,0.016,2.013,0.0
1647400000.0,44011,0.016,2.468,0.0
1647400000.0,44060,0.017,2.044,0.0
1647400000.0,44108,0.016,2.007,0.0
1647400000.0,44158,0.016,1.884,0.0
1647400000.0,44206,0.016,2.025,0.0
1647400000.0,44255,0.017,2.024,0.0
1647400000.0,44303,0.017,1.921,0.0
1647400000.0,44352,0.016,2.482,0.0
1647400000.0,44400,0.016,2.005,0.0
1647400000.0,44448,0.016,2.272,0.0
1647400000.0,44497,0.016,1.922,0.0
1647400000.0,44545,0.016,2.047,0.0
1647400000.0,44593,0.017,1.892,0.0
1647400000.0,44642,0.016,1.913,0.0
1647400000.0,44690,0.017,2.441,0.0
1647400000.0,44738,0.016,1.266,0.0
1647400000.0,44787,0.016,2.013,0.0
1647400000.0,44835,0.016,2.316,0.0
1647400000.0,44885,0.016,2.015,0.0
1647400000.0,44933,0.017,1.968,0.0
1647400000.0,44982,0.016,1.69,0.0
1647400000.0,45030,0.016,1.922,0.0
1647400000.0,45078,0.016,1.871,0.0
1647400000.0,45127,0.016,2.018,0.0
1647400000.0,45176,0.016,2.0,0.0
1647400000.0,45225,0.016,1.998,0.0
1647400000.0,45273,0.016,1.989,0.0
1647400000.0,45321,0.016,1.925,0.0
1647400000.0,45370,0.016,1.904,0.0
1647400000.0,45418,0.017,1.356,0.0
1647400000.0,45466,0.016,1.882,0.0
1647400000.0,45515,0.016,1.893,0.0
1647400000.0,45563,0.017,1.899,0.0
1647400000.0,45612,0.016,2.579,0.0
1647400000.0,45660,0.017,1.888,0.0
1647400000.0,45708,0.017,1.278,0.0
1647400000.0,45758,0.016,1.969,0.0
1647400000.0,45806,0.016,1.847,0.0
1647400000.0,45855,0.017,1.885,0.0
1647400000.0,45905,0.017,1.994,0.0
1647400000.0,45953,0.017,1.901,0.0
1647400000.0,46001,0.016,1.925,0.0
1647400000.0,46050,0.017,2.016,0.0
1647400000.0,46098,0.016,1.304,0.0
1647400000.0,46146,0.016,2.087,0.0
1647400000.0,46196,0.017,1.921,0.0
1647400000.0,46245,0.016,2.029,0.0
1647400000.0,46293,0.015,1.889,0.0
1647400000.0,46343,0.017,1.929,0.0
1647400000.0,46391,0.016,2.062,0.0
1647400000.0,46440,0.016,1.958,0.0
1647400000.0,46488,0.016,1.355,0.0
1647400000.0,46536,0.016,1.871,0.0
1647400000.0,46585,0.016,2.054,0.0
1647400000.0,46633,0.016,1.822,0.0
1647400000.0,46681,0.017,1.314,0.0
1647400000.0,46730,0.016,1.877,0.0
1647400000.0,46780,0.016,1.272,0.0
1647400000.0,46828,0.016,1.894,0.0
1647400000.0,46877,0.016,1.88,0.0
1647400000.0,46927,0.016,2.211,0.0
1647400000.0,46975,0.016,2.036,0.0
1647400000.0,47024,0.017,2.058,0.0
1647400000.0,47072,0.017,1.299,0.0
1647400000.0,47120,0.016,2.007,0.0
1647400000.0,47169,0.016,1.916,0.0
1647400000.0,47217,0.017,2.001,0.0
1647400000.0,47265,0.016,1.952,0.0
1647400000.0,47314,0.017,2.436,0.0
1647400000.0,47362,0.016,1.88,0.0
1647400000.0,47412,0.016,1.852,0.0
1647400000.0,47461,0.016,2.036,0.0
1647400000.0,47511,0.016,1.282,0.0
1647400000.0,47560,0.016,1.983,0.0
1647400000.0,47609,0.016,2.139,0.0
1647400000.0,47659,0.016,2.461,0.0
1647400000.0,47709,0.016,2.088,0.0
1647400000.0,47759,0.016,2.164,0.0
1647400000.0,47810,0.016,1.816,0.0
1647400000.0,47860,0.016,1.838,0.0
1647400000.0,47909,0.016,1.869,0.0
1647400000.0,47958,0.016,1.287,0.0
1647400000.0,48008,0.016,1.944,0.0
1647400000.0,48058,0.016,2.02,0.0
1647400000.0,48108,0.016,1.911,0.0
1647400000.0,48158,0.016,1.955,0.0
1647400000.0,48207,0.016,2.072,0.0
1647400000.0,48258,0.016,2.002,0.0
1647400000.0,48309,0.016,1.871,0.0
1647400000.0,48358,0.016,2.152,0.0
1647400000.0,48410,0.016,1.891,0.0
1647400000.0,48461,0.017,2.038,0.0
1647400000.0,48512,0.016,1.802,0.0
1647400000.0,48563,0.016,2.023,0.0
1647400000.0,48612,0.016,1.859,0.0
1647400000.0,48662,0.016,2.044,0.0
1647400000.0,48713,0.016,1.278,0.0
1647400000.0,48762,0.016,1.915,0.0
1647400000.0,48812,0.016,1.849,0.0
1647400000.0,48861,0.016,1.808,0.0
1647400000.0,48911,0.016,1.853,0.0
1647400000.0,48962,0.016,1.823,0.0
1647400000.0,49012,0.016,1.992,0.0
1647400000.0,49062,0.016,1.876,0.0
1647400000.0,49112,0.016,2.143,0.0
1647400000.0,49164,0.016,1.827,0.0
1647400000.0,49214,0.017,2.068,0.0
1647400000.0,49267,0.017,2.385,0.0
1647400000.0,49316,0.017,1.954,0.0
1647400000.0,49365,0.016,1.941,0.0
1647400000.0,49419,0.016,1.919,0.0
1647400000.0,49468,0.017,1.94,0.0
1647400000.0,49520,0.016,1.855,0.0
1647400000.0,49572,0.016,2.123,0.0
1647400000.0,49624,0.016,1.992,0.0
1647400000.0,49674,0.016,1.911,0.0
1647400000.0,49726,0.016,2.057,0.0
1647400000.0,49777,0.017,1.952,0.0
1647400000.0,49829,0.016,1.85,0.0
1647400000.0,49880,0.016,2.107,0.0
1647400000.0,49930,0.017,1.834,0.0
1647400000.0,49980,0.016,2.104,0.0
1647400000.0,50032,0.016,1.844,0.0
1647400000.0,50087,0.016,2.001,0.0
1647400000.0,50137,0.016,1.838,0.0
1647400000.0,50187,0.015,2.073,0.0
1647400000.0,50243,0.016,1.921,0.0
1647400000.0,50293,0.015,2.144,0.0
1647400000.0,50345,0.016,1.865,0.0
1647400000.0,50395,0.016,1.967,0.0
1647400000.0,50445,0.016,1.829,0.0
1647400000.0,50495,0.016,1.934,0.0
1647400000.0,50551,0.017,1.963,0.0
1647400000.0,50601,0.017,1.661,0.0
1647400000.0,50652,0.016,2.308,0.0
1647400000.0,50707,0.016,1.958,0.0
1647400000.0,50757,0.016,1.889,0.0
1647400000.0,50807,0.016,2.019,0.0
1647400000.0,50861,0.016,1.906,0.0
1647400000.0,50911,0.016,1.955,0.0
1647400000.0,50963,0.016,2.375,0.0
1647400000.0,51013,0.016,1.921,0.0
1647400000.0,51067,0.016,1.911,0.0
1647400000.0,51122,0.016,1.904,0.0
1647400000.0,51172,0.016,1.923,0.0
1647400000.0,51225,0.016,2.325,0.0
1647400000.0,51276,0.017,2.044,0.0
1647400000.0,51329,0.016,2.019,0.0
1647400000.0,51379,0.017,4.739,0.0
1647400000.0,51430,0.016,1.915,0.0
1647400000.0,51481,0.017,1.958,0.0
1647400000.0,51532,0.016,1.9,0.0
1647400000.0,51583,0.016,1.865,0.0
1647400000.0,51633,0.017,2.129,0.0
1647400000.0,51685,0.016,1.905,0.0
1647400000.0,51741,0.016,1.755,0.0
1647400000.0,51792,0.016,2.186,0.0
1647400000.0,51843,0.016,1.986,0.0
1647400000.0,51894,0.016,1.94,0.0
1647400000.0,51942,0.016,1.265,0.0
1647400000.0,51993,0.016,1.904,0.0
1647400000.0,52045,0.016,1.947,0.0
1647400000.0,52097,0.016,2.13,0.0
1647400000.0,52152,0.016,2.197,0.0
1647400000.0,52209,0.016,2.003,0.0
1647400000.0,52260,0.017,1.892,0.0
1647400000.0,52311,0.016,1.267,0.0
1647400000.0,52362,0.017,1.915,0.0
1647400000.0,52414,0.017,2.804,0.0
1647400000.0,52467,0.017,1.401,0.0
1647400000.0,52523,0.017,1.894,0.0
1647400000.0,52573,0.017,1.255,0.0
1647400000.0,52627,0.016,1.894,0.0
1647400000.0,52679,0.016,2.013,0.0
1647400000.0,52731,0.016,1.923,0.0
1647400000.0,52783,0.015,1.988,0.0
1647400000.0,52836,0.016,2.392,0.0
1647400000.0,52887,0.016,1.974,0.0
1647400000.0,52941,0.017,1.909,0.0
1647400000.0,52998,0.016,1.882,0.0
1647400000.0,53058,0.016,2.236,0.0
1647400000.0,53111,0.016,1.881,0.0
1647400000.0,53164,0.016,1.212,0.0
1647400000.0,53215,0.016,1.392,0.0
1647400000.0,53272,0.017,1.877,0.0
1647400000.0,53323,0.016,2.051,0.0
1647400000.0,53379,0.017,1.864,0.0
1647400000.0,53429,0.016,2.09,0.0
1647400000.0,53484,0.016,2.255,0.0
1647400000.0,53536,0.016,2.097,0.0
1647400000.0,53586,0.016,1.88,0.0
1647400000.0,53636,0.017,1.783,0.0
1647400000.0,53694,0.017,1.986,0.0
1647400000.0,53751,0.016,2.074,0.0
1647400000.0,53802,0.016,1.887,0.0
1647400000.0,53857,0.016,1.891,0.0
1647400000.0,53908,0.016,1.266,0.0
1647400000.0,53967,0.016,1.3,0.0
1647400000.0,54022,0.016,2.673,0.0
1647400000.0,54074,0.017,1.82,0.0
1647400000.0,54127,0.016,1.826,0.0
1647400000.0,54181,0.016,1.934,0.0
1647400000.0,54234,0.017,1.22,0.0
1647400000.0,54288,0.016,2.037,0.0
1647400000.0,54340,0.017,1.996,0.0
1647400000.0,54392,0.017,2.05,0.0
1647400000.0,54444,0.016,1.785,0.0
1647400000.0,54497,0.016,1.872,0.0
1647400000.0,54565,0.017,1.938,0.0
1647400000.0,54617,0.016,1.998,0.0
1647400000.0,54669,0.016,1.929,0.0
1647400000.0,54721,0.016,1.772,0.0
1647400000.0,54770,0.016,1.916,0.0
1647400000.0,54825,0.016,1.976,0.0
1647400000.0,54876,0.017,1.295,0.0
1647400000.0,54929,0.016,1.355,0.0
1647400000.0,55128,0.016,1.896,0.0
1647400000.0,55180,0.016,1.861,0.0
1647400000.0,55234,0.016,2.179,0.0
